X;Y
2,682;4,35
2,688;6,076
2,693;4,987
2,694;6,162
2,697;4,623
2,698;5,81
2,7;5,04
2,703;4,855
2,704;5,678
2,704;6,258
2,706;5,816
2,707;4,404
2,708;5,283
2,71;5,707
2,71;6,152
2,711;4,499
2,711;5,42
2,713;5,586
2,715;4,823
2,715;6,233
2,72;5,895
2,724;6,179
2,728;3,885
2,728;4,142
2,732;4,299
2,734;4,718
2,736;5,951
2,742;5,389
2,742;5,997
2,747;4,515
2,748;4,119
2,759;4,137
2,76;4,213
2,762;5,262
2,763;6,059
2,764;5,444
2,764;5,963
2,766;4,945
2,768;4,376
2,768;5,23
2,769;4,09
2,771;4,34
2,772;4,921
2,772;5,029
2,774;4,608
2,774;6,086
2,778;4,259
2,779;4,357
2,781;4,846
2,783;6,064
2,784;4,283
2,784;4,587
2,784;5,143
2,789;4,587
2,79;4,717
2,791;4,43
2,794;5,205
2,795;4,915
2,797;4,2
2,798;4,283
2,801;4,793
2,804;4,258
2,804;5,51
2,805;4,553
2,805;5,767
2,811;4,344
2,811;4,58
2,815;4,472
2,828;4,516
2,83;4,089
2,831;4,281
2,837;5,74
2,841;5,116
2,846;4,873
2,852;4,297
2,855;5,478
2,858;5,591
2,862;4,895
2,865;5,59
2,868;4,685
2,871;5,02
2,874;4,698
2,879;4,251
2,881;4,452
2,881;4,911
2,886;4,382
2,887;4,694
2,888;4,771
2,891;5,035
2,891;5,756
2,905;5,192
2,905;5,52
2,906;5,555
2,915;4,965
2,916;5,505
2,918;4,852
2,933;5,42
2,938;4,565
2,944;5,479
2,952;5,437
2,972;5,176
5,021;6,193
5,024;5,928
5,031;5,655
5,032;6,21
5,044;5,553
5,048;6,094
5,052;6,283
5,064;5,961
5,068;5,981
5,068;6,046
5,069;5,58
5,07;6,382
5,07;6,549
5,076;5,38
5,081;5,485
5,081;6,081
5,085;6,589
5,091;6,054
5,095;5,373
5,095;5,704
5,095;5,929
5,098;6,668
5,1;5,416
5,102;5,754
5,104;6,357
5,107;6,241
5,107;6,256
5,109;5,784
5,114;5,339
5,115;6,654
5,119;5,526
5,12;6,26
5,137;5,862
5,141;5,484
5,142;6,03
5,145;5,809
5,155;5,117
5,156;5,991
5,158;5,954
5,162;6,193
5,163;5,299
5,17;5,188
5,17;6,283
5,171;5,033
5,171;6,439
5,172;5,275
5,174;6,115
5,18;6,696
5,182;5,984
5,185;6,275
5,189;5,374
5,19;5,725
5,19;6,885
5,193;5,468
5,195;5,913
5,197;5,824
5,199;5,097
5,201;5,378
5,206;5,995
5,212;5,602
5,215;5,22
5,219;6,734
5,227;5,406
5,23;6,561
5,232;5,058
5,237;5,186
5,239;6,6
5,255;6,391
5,258;6,926
5,264;6,411
5,27;6,997
5,271;7,118
5,274;6,866
5,279;5,826
5,28;6,471
5,281;5,15
5,285;6,44
5,289;5,463
5,291;6,12
5,301;5,766
5,302;6,164
5,305;5,514
5,311;7,103
5,313;5,459
5,321;5,931
5,325;5,602
5,327;6,939
5,329;6,132
5,334;7,156
5,334;7,216
5,336;5,707
5,338;7,278
5,34;6,287
5,343;5,062
5,347;4,91
5,347;5,727
5,348;5,659
5,349;5,573
5,35;5,179
5,351;5,162
5,353;6,361
5,355;6,928
5,359;7,104
5,361;5,375
5,362;5,086
5,365;6,188
5,369;6,801
5,37;4,628
5,372;4,919
5,375;6,917
5,375;7,41
5,38;5,897
5,38;6,016
5,38;6,929
5,382;6,33
5,385;5,744
5,385;5,856
5,387;4,659
5,389;5,21
5,389;6,986
5,39;5,606
5,392;4,571
5,392;6,738
5,396;7,237
5,397;7,03
5,398;5,42
5,399;4,559
5,402;5,453
5,405;4,976
5,405;6,566
5,406;7,097
5,409;5,011
5,413;5
5,413;5,174
5,422;6,484
5,438;7,269
5,44;6,063
5,442;7,496
5,445;5,181
5,449;6,158
5,454;4,673
5,454;4,775
5,455;7,113
5,456;7,038
5,458;6,297
5,46;5,39
5,461;5,716
5,461;5,882
5,462;4,947
5,463;5,362
5,463;7,333
5,463;7,367
5,464;4,709
5,466;6,078
5,466;6,773
5,467;6,73
5,471;5,077
5,475;5,949
5,475;7,308
5,477;5,195
5,478;6,101
5,478;7,283
5,481;4,902
5,481;4,908
5,482;6,105
5,482;6,958
5,484;5,545
5,485;7,194
5,49;6,443
5,49;7,533
5,491;4,681
5,491;5,416
5,491;6,387
5,491;6,863
5,493;4,79
5,493;4,972
5,493;5,102
5,493;6,637
5,494;4,774
5,495;5,68
5,495;6,377
5,495;7,236
5,497;4,61
5,501;4,626
5,503;7,486
5,506;6,756
5,508;7,588
5,509;4,754
5,511;7,332
5,513;6,245
5,513;7,226
5,514;5,914
5,515;5,578
5,516;5,267
5,517;7,225
5,519;5,461
5,521;6,291
5,526;6,474
5,528;6,736
5,529;7,316
5,532;4,982
5,532;6,885
5,533;6,698
5,534;4,409
5,534;6,894
5,535;4,774
5,537;5,558
5,54;7,558
5,543;7,062
5,543;7,633
5,546;7,314
5,548;6,058
5,548;7,418
5,55;7,42
5,552;5,053
5,553;7,383
5,554;4,861
5,556;5,022
5,556;6,757
5,561;7,314
5,564;5,813
5,565;5,418
5,566;6,756
5,567;7,066
5,569;4,757
5,569;6,796
5,571;6,268
5,572;5,261
5,572;5,824
5,573;7,02
5,574;5,721
5,576;7,118
5,577;6,592
5,578;7,059
5,58;4,527
5,581;5,226
5,583;5,553
5,583;6,762
5,587;6,337
5,59;5,135
5,592;5,763
5,592;7,344
5,594;4,391
5,597;5,589
5,598;6,854
5,6;4,928
5,6;5,418
5,602;7,051
5,604;4,562
5,606;7,414
5,608;7,275
5,612;4,88
5,615;6,354
5,615;6,392
5,615;7,347
5,617;6,238
5,621;4,71
5,624;4,657
5,625;5,542
5,626;6,852
5,628;5,931
5,629;4,709
5,63;4,374
5,63;5,413
5,631;4,56
5,633;7,434
5,635;7,089
5,637;7,677
5,64;4,954
5,641;5,318
5,641;5,484
5,644;7,561
5,645;4,172
5,645;6,332
5,646;5,08
5,65;6,221
5,651;5,655
5,655;7,597
5,658;4,296
5,658;4,959
5,659;4,686
5,659;5,741
5,66;4,26
5,66;5,787
5,66;5,991
5,663;4,724
5,668;5,483
5,675;4,375
5,676;5,446
5,677;4,229
5,677;4,507
5,677;5,567
5,677;6,15
5,677;7,5
5,679;4,29
5,68;4,411
5,681;4,691
5,683;5,081
5,684;5,637
5,685;7,694
5,689;5,063
5,689;6,587
5,694;4,718
5,694;6,487
5,694;6,772
5,7;4,921
5,701;5,254
5,702;7,232
5,703;5,702
5,709;4,337
5,714;4,335
5,72;6,159
5,723;6,296
5,724;4,448
5,725;6,808
5,728;5,982
5,729;5,276
5,73;5,099
5,734;4,515
5,734;5,705
5,735;4,108
5,735;7,575
5,738;5,106
5,738;7,715
5,74;5,852
5,741;6,323
5,745;5,398
5,745;7,36
5,746;5,052
5,747;7,159
5,748;6,003
5,753;4,427
5,755;4,707
5,755;6,819
5,755;7,913
5,758;5,011
5,76;6,051
5,76;6,53
5,761;4,169
5,761;5,8
5,762;6,693
5,765;7,89
5,765;7,902
5,766;4,598
5,769;6,585
5,769;7,769
5,771;6,465
5,773;4,322
5,778;6,427
5,782;5,901
5,782;7,179
5,783;7,059
5,784;5,561
5,784;7,774
5,785;7,387
5,786;4,333
5,789;6,936
5,794;7,481
5,796;4,465
5,8;5,123
5,8;7,249
5,8;7,964
5,803;6,439
5,806;4,085
5,806;6,15
5,807;5,106
5,808;4,288
5,809;4,701
5,809;5,047
5,809;7,049
5,81;4,957
5,812;7,934
5,814;4,217
5,82;5,172
5,82;7,86
5,821;4,513
5,822;7,965
5,823;8,027
5,824;4,469
5,824;6,944
5,825;7,933
5,826;6,363
5,827;7,852
5,828;4,602
5,828;7,401
5,836;6,256
5,837;6,487
5,838;4,488
5,838;6,89
5,84;4,595
5,84;6,099
5,843;4,545
5,843;7,051
5,844;6,714
5,845;3,959
5,846;6,849
5,849;4,773
5,852;5,308
5,852;7,993
5,853;5,229
5,853;7,128
5,855;5,681
5,856;6,434
5,857;5,056
5,857;7,591
5,857;8,065
5,859;8,071
5,862;7,616
5,863;4,692
5,863;5,523
5,863;7,738
5,864;5,447
5,865;4,318
5,865;7,135
5,866;4,389
5,869;7,345
5,871;4,583
5,871;4,787
5,871;7,158
5,875;4,114
5,875;7,309
5,876;4,054
5,879;6,484
5,88;7,836
5,882;7,418
5,886;5,754
5,888;6,158
5,888;6,866
5,89;7,636
5,891;4,439
5,893;7,73
5,894;4,744
5,895;6,739
5,897;4,82
5,899;7,67
5,9;6,952
5,904;4,743
5,904;5,817
5,905;7,929
5,906;5,3
5,906;5,714
5,909;4,517
5,913;4,584
5,919;6,165
5,92;6,221
5,921;6,944
5,923;6,262
5,928;4,844
5,931;7,32
5,932;7,395
5,933;4,505
5,933;5,057
5,936;7,52
5,937;4,231
5,937;5,379
5,938;5,731
5,938;7,5
5,942;6,735
5,945;6,716
5,95;4,312
5,95;5,557
5,952;5,592
5,952;6,526
5,954;6,178
5,954;8,046
5,956;7,469
5,957;5,073
5,96;5,381
5,961;4,476
5,961;4,996
5,963;6,194
5,965;6,951
5,967;5,182
5,968;3,878
5,968;5,459
5,974;5,119
5,975;4,415
5,975;7,62
5,977;6,602
5,978;4,115
5,981;6,169
5,983;5,233
5,985;5,471
5,986;7,62
5,988;6,656
5,99;6,496
5,992;3,879
5,992;6,717
5,993;5,726
5,995;5,536
5,999;4,123
5,999;6,841
6;5,394
6,004;8,027
6,006;3,846
6,007;5,106
6,009;7,062
6,01;6,651
6,012;5,902
6,019;4,757
6,02;4,232
6,021;4,545
6,021;5,57
6,021;7,754
6,024;4,566
6,026;5,009
6,026;6,885
6,028;7,839
6,029;6,402
6,03;6,657
6,031;5,773
6,034;6,114
6,035;5,668
6,037;5,605
6,041;7,46
6,042;4,759
6,043;6,007
6,044;4,059
6,045;6,774
6,048;3,942
6,049;4,157
6,056;4,527
6,059;6,001
6,06;7,313
6,062;7,149
6,063;4,583
6,063;5,504
6,066;5,37
6,066;8,273
6,067;3,995
6,067;4,431
6,067;4,89
6,067;5,204
6,069;6,761
6,07;4,167
6,07;5,897
6,071;7,552
6,073;7,033
6,074;8,122
6,075;5,877
6,075;6,958
6,076;5,787
6,077;7,719
6,078;4,523
6,078;6,391
6,081;4,968
6,085;5,713
6,087;5,58
6,089;7,058
6,09;4,105
6,098;6,828
6,099;5,641
6,099;8,266
6,101;3,951
6,102;5,588
6,103;6,963
6,103;7,28
6,107;5,185
6,107;5,418
6,11;8,31
6,111;4,733
6,111;7,03
6,115;5,819
6,116;5,096
6,119;8,064
6,12;7,81
6,121;5,4
6,122;4,28
6,123;4,587
6,126;3,821
6,127;6,591
6,128;4,819
6,128;7,75
6,133;7,705
6,134;6,279
6,137;5,089
6,137;7,287
6,138;7,757
6,143;5,942
6,146;3,738
6,148;5,18
6,148;5,88
6,148;7,365
6,148;8,305
6,15;3,908
6,153;7,807
6,154;5,084
6,154;8,313
6,155;3,692
6,156;4,369
6,159;7,338
6,161;4,087
6,162;7,227
6,164;7,069
6,165;4,655
6,167;6,088
6,168;5,324
6,168;5,529
6,17;4,265
6,17;5,987
6,17;6,198
6,174;6,265
6,177;4,105
6,178;5,379
6,184;8,01
6,19;4,688
6,197;5,41
6,197;6,13
6,203;5,86
6,204;3,962
6,205;6,107
6,207;3,871
6,211;5,662
6,213;4,032
6,216;6,745
6,216;7,765
6,217;8,124
6,218;3,877
6,218;6,207
6,221;6,27
6,224;4,918
6,227;5,739
6,228;5,953
6,229;6,699
6,233;6,782
6,235;3,814
6,235;4,226
6,235;6,895
6,238;5,492
6,239;4,441
6,24;5,214
6,242;6,559
6,242;7,532
6,242;7,916
6,244;3,792
6,244;6,944
6,249;7,267
6,249;8,244
6,252;3,993
6,253;4,354
6,253;5,879
6,253;6,927
6,254;7,236
6,254;7,285
6,255;6,796
6,257;3,679
6,257;7,633
6,258;4,55
6,262;3,858
6,264;5,832
6,264;6,779
6,265;4,127
6,265;6,316
6,266;7,292
6,267;4,778
6,268;3,99
6,268;4,126
6,275;4,757
6,276;3,782
6,278;3,624
6,278;7,824
6,28;3,883
6,28;5,229
6,281;5,728
6,283;6,247
6,285;8,27
6,287;5,876
6,287;7,721
6,288;4,339
6,288;7,272
6,289;3,62
6,289;5,202
6,289;6,724
6,292;6,489
6,294;5,917
6,294;7,693
6,294;7,822
6,295;4,621
6,295;7,993
6,296;6,832
6,297;5,602
6,301;5,515
6,303;5,03
6,304;3,587
6,309;6,321
6,316;3,558
6,316;7,453
6,318;5,599
6,322;8,18
6,337;5,107
6,338;6,937
6,34;5,993
6,344;5,626
6,345;8,015
6,346;8,04
6,347;5,611
6,348;8,151
6,35;3,861
6,353;4,73
6,353;5,146
6,355;7,547
6,361;3,98
6,365;4,299
6,367;5,684
6,368;5,871
6,37;5,967
6,372;8,378
6,377;4,553
6,378;5,439
6,38;5,819
6,38;6,007
6,382;6,389
6,385;5,041
6,389;5,577
6,389;7,724
6,39;5,428
6,39;8,175
6,396;4,523
6,396;6,075
6,397;6,364
6,398;4,799
6,4;4,236
6,403;3,495
6,403;3,996
6,403;4,44
6,403;6,459
6,404;5,596
6,404;5,874
6,405;5,005
6,405;5,621
6,405;6,272
6,409;5,609
6,412;3,63
6,416;3,591
6,416;4,771
6,416;4,868
6,416;5,709
6,419;4,01
6,422;3,53
6,422;4,497
6,428;5,787
6,429;6,928
6,43;6,572
6,431;6,438
6,433;5,459
6,435;5,602
6,435;7,679
6,436;4,793
6,438;3,461
6,438;3,554
6,439;7,561
6,442;7,08
6,446;4,588
6,448;3,741
6,448;5,265
6,452;3,504
6,452;7,173
6,454;6,833
6,455;4,66
6,455;7,522
6,456;5,383
6,46;5,4
6,46;7,148
6,462;5,181
6,462;5,205
6,463;7,531
6,465;4,43
6,465;7,583
6,466;6,755
6,466;6,891
6,466;8,094
6,469;6,439
6,469;8,356
6,47;4,694
6,472;5,403
6,474;6,554
6,476;8,228
6,477;6,84
6,478;5,668
6,478;7,018
6,48;6,72
6,481;8,061
6,482;7,602
6,483;5,072
6,484;5,987
6,488;5,688
6,488;5,728
6,49;4,816
6,492;5,01
6,493;4,554
6,495;6,702
6,496;6,042
6,498;7,419
6,5;3,609
6,506;5,125
6,507;5,071
6,509;5,085
6,509;5,84
6,51;5,486
6,51;7,869
6,511;4,319
6,511;5,343
6,512;5,686
6,512;6,357
6,513;3,506
6,515;4,632
6,516;5,023
6,521;7,656
6,522;5,99
6,522;7,367
6,523;4,144
6,524;4,713
6,527;5,512
6,528;4,114
6,529;6,167
6,53;5,361
6,531;3,487
6,531;4,097
6,532;5,439
6,539;6,332
6,539;7,766
6,542;4,235
6,542;6,63
6,544;5,625
6,546;6,014
6,548;6,886
6,551;3,549
6,551;6,917
6,553;7,716
6,554;4,196
6,555;4,499
6,557;4,547
6,558;3,866
6,558;4,108
6,558;6,579
6,56;8,614
6,561;6,279
6,562;4,192
6,562;8,189
6,563;8,583
6,564;5,288
6,566;7,315
6,567;6,978
6,569;4,63
6,572;3,391
6,572;4,127
6,574;3,771
6,574;4,927
6,574;5,093
6,577;3,423
6,578;5,649
6,582;3,899
6,582;6,282
6,583;3,897
6,583;4,832
6,584;6,457
6,585;3,537
6,585;4,942
6,586;5,426
6,586;6,492
6,59;7,267
6,594;3,476
6,594;4,199
6,594;4,304
6,595;3,888
6,595;5,742
6,595;6,2
6,595;6,991
6,596;6,089
6,598;4,562
6,598;4,618
6,599;8,151
6,6;3,727
6,6;4,075
6,6;8,434
6,602;4,382
6,603;5,109
6,604;5,755
6,605;5,844
6,606;4,785
6,608;5,003
6,609;4,423
6,61;5,509
6,61;6,888
6,611;3,893
6,611;7,186
6,613;8,423
6,614;5,193
6,614;5,511
6,616;5,935
6,616;7,153
6,617;3,535
6,617;3,765
6,617;6,984
6,617;8,032
6,619;5,236
6,619;7,371
6,619;8,156
6,623;7,762
6,624;6,469
6,625;7,256
6,627;3,541
6,627;6,972
6,628;4,434
6,628;4,814
6,629;6,271
6,629;6,828
6,629;7,742
6,63;3,374
6,63;3,765
6,63;6,458
6,63;7,61
6,634;4,28
6,637;5,201
6,637;7,986
6,639;5,771
6,64;4,775
6,64;7,238
6,641;3,601
6,641;5,602
6,644;6,467
6,644;6,924
6,645;4,151
6,647;8,466
6,649;7,465
6,651;5,582
6,654;8,102
6,655;7,434
6,658;5,223
6,658;5,774
6,659;4,35
6,662;6,935
6,663;4,021
6,664;4,511
6,664;4,918
6,666;8,223
6,668;3,958
6,668;4,699
6,67;6,167
6,67;6,369
6,671;5,527
6,672;3,332
6,672;5,453
6,672;7,427
6,675;6,636
6,675;6,933
6,677;7,201
6,68;4,237
6,68;4,794
6,681;6,106
6,682;7,228
6,683;4,318
6,683;8,262
6,684;4,162
6,684;4,443
6,685;5,221
6,687;3,339
6,692;3,321
6,694;3,729
6,695;3,741
6,695;5,931
6,696;7,735
6,699;3,687
6,699;8,37
6,701;6,709
6,703;6,101
6,703;6,833
6,705;8,636
6,709;7,881
6,71;3,432
6,711;6,706
6,713;4,022
6,714;4,416
6,714;5,883
6,716;4,522
6,718;4,421
6,718;5,455
6,718;7,337
6,718;7,718
6,72;5,694
6,721;3,627
6,722;4,005
6,722;5,857
6,725;5,916
6,725;6,003
6,725;6,658
6,727;5,896
6,728;8,101
6,73;5,365
6,732;3,835
6,732;7,148
6,733;4,758
6,733;5,665
6,733;7,672
6,735;7,458
6,736;4,64
6,738;3,341
6,739;4,32
6,74;6,751
6,742;6,939
6,744;3,448
6,744;3,781
6,745;5,981
6,746;3,978
6,746;8,606
6,747;8,169
6,748;4,465
6,748;7,828
6,75;4,631
6,75;5,69
6,751;3,623
6,751;4,532
6,751;8,661
6,752;5,353
6,754;6,269
6,754;8,365
6,756;7,038
6,756;7,559
6,757;6,156
6,76;4,269
6,761;4,91
6,763;8,21
6,766;4,886
6,767;5,674
6,768;7,757
6,769;7,054
6,77;5,698
6,77;6,088
6,771;6,818
6,772;3,432
6,772;7,462
6,773;5,89
6,774;6,383
6,777;6,07
6,778;4,73
6,778;6,985
6,778;8,308
6,779;5,286
6,78;7,787
6,781;4,739
6,782;4,639
6,784;3,46
6,784;5,194
6,784;6,532
6,785;5,977
6,79;4,741
6,794;7,45
6,795;4,01
6,795;4,351
6,796;4,397
6,797;4,408
6,797;5,583
6,799;4,389
6,799;6,05
6,802;5,117
6,802;8,493
6,803;4,901
6,803;5,437
6,806;5,083
6,806;5,438
6,807;4,246
6,807;4,637
6,808;8,659
6,809;3,467
6,81;3,51
6,81;5,728
6,81;7,4
6,811;4,59
6,814;4,69
6,814;6,8
6,814;7,518
6,816;3,66
6,816;7,179
6,818;7,39
6,823;4,424
6,823;6,096
6,825;5,526
6,83;3,267
6,83;3,946
6,831;3,846
6,832;5,98
6,833;5,786
6,835;3,337
6,835;8,071
6,837;6,995
6,84;4,184
6,841;8,036
6,841;8,309
6,844;3,961
6,845;3,423
6,845;4,685
6,845;5,041
6,845;7,224
6,847;3,337
6,849;5,621
6,85;3,699
6,851;4,886
6,853;4,642
6,855;8,625
6,856;8,088
6,859;4,798
6,859;5,816
6,861;4,448
6,862;4,106
6,862;6,147
6,863;5,675
6,867;6,831
6,868;3,343
6,871;5,235
6,871;5,405
6,872;4,026
6,872;6,331
6,873;5,83
6,874;7,889
6,875;6,455
6,878;3,888
6,878;3,946
6,879;5,031
6,879;8,611
6,88;4,208
6,88;5,526
6,883;6,441
6,887;6,371
6,89;5,281
6,892;7,691
6,894;6,809
6,894;7,382
6,895;4,466
6,896;5,27
6,899;4,004
6,901;5,726
6,901;5,845
6,903;4,164
6,904;4,449
6,905;5,676
6,908;4,949
6,909;4,643
6,915;6,656
6,916;4,235
6,918;6,145
6,919;4,323
6,923;6,729
6,926;5,647
6,927;3,572
6,928;4,358
6,928;5,273
6,931;4,498
6,933;7,24
6,935;5,797
6,936;4,614
6,936;8,018
6,937;6,992
6,941;7,92
6,943;4,163
6,943;6,588
6,943;8,726
6,944;5,395
6,946;3,27
6,946;4,863
6,946;6,373
6,946;7,673
6,947;4,686
6,947;4,949
6,947;7,29
6,956;4,104
6,958;4,859
6,959;6,712
6,96;3,28
6,961;3,496
6,961;7,538
6,961;7,762
6,965;3,747
6,965;5,032
6,967;3,6
6,967;8,146
6,97;5,972
6,97;6,67
6,974;6,842
6,976;6,09
6,978;3,412
6,979;5,908
6,979;7,177
6,98;6,433
6,981;6,756
6,982;4,124
6,983;7,679
6,984;4,013
6,984;6,508
6,984;7,395
6,985;5,737
6,985;7,131
6,986;5,185
6,986;5,43
6,987;5,882
6,99;6,671
6,991;3,766
6,991;4,329
6,992;5,128
6,992;6,95
6,993;5,164
6,997;6,778
6,997;8,369
6,998;4,773
7;4,16
7,001;6,64
7,002;3,629
7,002;6,722
7,003;8,772
7,004;3,392
7,006;3,891
7,007;6,544
7,008;3,847
7,014;4,151
7,014;6,689
7,015;5,319
7,016;5,835
7,016;7,018
7,018;6,881
7,018;8,237
7,019;8,063
7,02;4,068
7,021;7,504
7,022;6,363
7,023;4,815
7,029;3,959
7,03;3,6
7,03;7,163
7,031;6,972
7,031;7,12
7,035;4,974
7,035;5,762
7,037;3,241
7,037;4,464
7,038;5,929
7,044;7,09
7,045;6,69
7,047;4,226
7,05;5,466
7,052;6,289
7,054;3,351
7,057;6,969
7,058;5,868
7,06;5,364
7,06;6,326
7,065;3,346
7,065;5,961
7,065;6,794
7,065;7,609
7,067;4,424
7,068;4,761
7,068;4,946
7,068;7,524
7,072;4,615
7,078;4,181
7,078;6,247
7,08;4,936
7,08;5,488
7,081;5,311
7,082;4,289
7,082;5,745
7,084;4,842
7,084;7,959
7,086;5,218
7,087;5,834
7,088;7,607
7,089;4,113
7,091;8,535
7,092;5,794
7,093;5,275
7,093;6,117
7,093;7,93
7,094;6,482
7,096;7,926
7,098;6,594
7,099;4,295
7,101;8,29
7,102;5,933
7,102;8,179
7,103;8,325
7,104;5,449
7,106;7,274
7,106;8,017
7,11;5,675
7,11;8,521
7,111;7,108
7,115;6,279
7,116;4,906
7,116;5,646
7,117;5,642
7,119;7,932
7,121;4,604
7,122;8,857
7,129;3,482
7,129;6,89
7,13;5,096
7,13;5,51
7,134;8,082
7,136;5,116
7,137;5,145
7,137;8,533
7,138;6,767
7,141;3,824
7,142;6,115
7,142;6,625
7,145;5,793
7,146;7,373
7,147;5,545
7,148;3,515
7,149;6,235
7,153;5,383
7,154;5,51
7,155;4,159
7,155;8,298
7,157;3,6
7,157;5,09
7,157;5,858
7,159;5,999
7,16;4,795
7,161;4,206
7,161;5,107
7,161;8,775
7,162;3,789
7,162;5,146
7,165;6,1
7,166;6,807
7,167;5,229
7,169;3,429
7,17;3,146
7,17;4,319
7,17;7,021
7,171;5,462
7,171;5,644
7,171;8,794
7,172;5,943
7,174;5,737
7,174;7,193
7,177;4,295
7,177;6,35
7,178;4,148
7,178;5,626
7,181;4,76
7,182;3,517
7,183;4,294
7,183;6,849
7,185;4,624
7,186;5,805
7,188;6,526
7,194;6,691
7,194;7,145
7,199;5,465
7,199;5,766
7,199;8,684
7,201;4,319
7,204;4,794
7,205;4,623
7,206;8,547
7,208;5,249
7,21;5,64
7,21;6,448
7,216;4,751
7,218;7,622
7,219;3,861
7,222;3,714
7,222;4,617
7,224;5,045
7,225;4,958
7,226;5,516
7,226;7,868
7,227;4,67
7,227;6,157
7,228;6,155
7,234;3,196
7,235;7,535
7,236;3,985
7,236;6,959
7,237;7,275
7,238;8,837
7,243;8,386
7,244;4,525
7,246;4,087
7,249;3,55
7,249;7,027
7,252;7,449
7,254;4,239
7,254;7,801
7,256;3,487
7,256;6,121
7,258;4,115
7,259;6,061
7,259;6,814
7,26;4,799
7,261;3,923
7,263;3,565
7,265;7,481
7,268;6,733
7,269;3,666
7,269;7,445
7,27;3,875
7,273;5,656
7,274;6,38
7,275;3,644
7,275;6,373
7,276;8,855
7,278;4,365
7,278;5,322
7,28;3,193
7,284;4,164
7,286;7,968
7,289;8,891
7,29;7,633
7,291;4,281
7,291;6,372
7,292;6,121
7,294;3,432
7,294;4,371
7,294;7,62
7,295;8,403
7,297;4,257
7,297;5,378
7,297;7,182
7,3;4,86
7,301;3,499
7,302;4,864
7,304;7,21
7,305;7,877
7,306;3,331
7,306;4,872
7,307;5,004
7,307;6,063
7,308;7,533
7,31;4,962
7,311;5,059
7,312;7,904
7,314;6,74
7,318;7,796
7,319;7,353
7,32;3,865
7,324;5,008
7,325;6,844
7,326;6,066
7,327;5,533
7,328;4,986
7,328;8,114
7,332;5,403
7,333;5,196
7,334;4,774
7,335;5,676
7,338;4,591
7,338;8,84
7,339;5,947
7,34;4,233
7,34;4,94
7,34;7,033
7,342;6,931
7,342;8,055
7,343;5,781
7,345;4,886
7,345;6,704
7,35;3,847
7,353;7,018
7,355;6,24
7,355;8,08
7,357;4,2
7,358;6,649
7,359;8,596
7,36;4,695
7,364;6,851
7,366;3,096
7,366;5,137
7,368;6,439
7,37;5,188
7,37;6,206
7,372;6,411
7,373;8,843
7,377;3,865
7,379;6,801
7,383;4,14
7,384;7,701
7,385;4,398
7,386;3,977
7,386;5,905
7,386;8,377
7,389;4,249
7,389;4,436
7,39;4,248
7,393;8,368
7,394;5,954
7,396;6,911
7,396;7,19
7,397;4,25
7,398;3,466
7,401;3,114
7,405;4,081
7,405;7,906
7,406;5,777
7,408;5,497
7,409;3,594
7,409;8,797
7,41;4,718
7,41;5,856
7,411;4,525
7,415;3,742
7,416;7,073
7,417;7,526
7,421;8,201
7,422;3,227
7,422;3,235
7,422;3,528
7,422;5,001
7,422;8,208
7,423;4,008
7,423;6,733
7,426;5,487
7,426;6,919
7,427;3,955
7,427;7,182
7,429;4,023
7,429;6,744
7,435;4,971
7,436;8,744
7,438;6,17
7,438;7,376
7,443;8,414
7,443;8,566
7,447;5,067
7,451;6,069
7,451;7,203
7,452;8,037
7,453;5,665
7,453;8,551
7,455;5,255
7,455;5,558
7,455;8,451
7,463;6,975
7,464;5,124
7,464;5,744
7,465;5,887
7,466;4,44
7,466;5,312
7,467;5,66
7,47;3,172
7,472;5,513
7,48;3,341
7,48;4,763
7,48;6,062
7,48;6,531
7,482;4,375
7,482;4,541
7,484;6,62
7,487;7,363
7,489;5,198
7,489;6,204
7,49;6,455
7,491;8,817
7,492;6,833
7,493;5,185
7,493;6,899
7,494;6,177
7,494;6,784
7,496;3,153
7,496;5,795
7,5;6,528
7,501;5,42
7,504;4,232
7,504;6,378
7,506;7,794
7,51;8,13
7,514;5,541
7,516;6,374
7,516;6,875
7,518;6,342
7,521;5,548
7,521;5,882
7,522;8,832
7,525;8,533
7,528;3,728
7,529;5,297
7,529;7,902
7,531;3,521
7,532;5,326
7,533;5,405
7,533;7,481
7,537;4,128
7,539;4,787
7,541;7,935
7,542;5,91
7,544;7,774
7,545;3,568
7,546;6,126
7,55;8,531
7,552;4,171
7,552;5,429
7,552;8,93
7,553;6,576
7,556;3,566
7,558;3,35
7,559;7,998
7,56;3,31
7,563;4,685
7,563;5,417
7,563;5,851
7,563;7,233
7,564;5,905
7,565;4,147
7,565;7,98
7,566;3,767
7,566;4,174
7,567;7,071
7,57;7,295
7,571;5,279
7,572;7,585
7,573;5,29
7,574;6,9
7,577;6,67
7,58;7,245
7,581;5,563
7,581;7,649
7,583;5,629
7,585;5,535
7,586;3,621
7,586;8,222
7,587;8,271
7,588;7,756
7,589;8,584
7,59;6,128
7,593;5,4
7,595;6,917
7,597;5,751
7,598;6,34
7,599;8,194
7,601;7,134
7,602;7,187
7,607;5,032
7,607;7,691
7,612;5,554
7,615;4,487
7,616;8,675
7,62;7,134
7,623;5,089
7,623;7,382
7,624;4,063
7,627;3,941
7,627;5,64
7,628;4,979
7,629;4,537
7,632;3,564
7,636;3,053
7,637;5,031
7,638;6,964
